cone_x,cone_y,water_x,water_y,theta,radii,time
773,624,686.442626953125,1016.1358002371708,107.04730045521016,401.57522913698523,368
773,624,705.88623046875,1020.6282736916093,106.41950460015696,402.2663863067356,369
773,624,737.4129028320312,1020.6633656579692,105.24048031096021,398.25653433427834,370
773,624,774.3411254882812,1012.8562566505207,13.68962812489593,388.85856934601674,371
773,624,806.4696655273438,1005.4248453601386,12.354249831857084,382.8904950093668,372
773,624,831.1875,991.9025200629839,11.125889719128851,372.4755688967321,373
773,624,865.138427734375,976.3865687900119,9.54507434807557,364.2331447424306,374
773,624,897.1763916015625,958.8367045250302,7.990763265155416,357.1209808011383,375
773,624,927.35205078125,940.9368027692061,6.504590725409263,352.5244566408751,376
773,624,948.036865234375,912.001158920493,4.978098524250495,337.020135497308,377
773,624,974.23876953125,884.0821412758637,3.3104546885900494,328.8461077359589,378
773,624,992.1949462890625,852.0700141205901,1.7430740885818743,316.3263438596779,379
773,624,1008.726318359375,822.1613078262691,0.2697061104504756,307.9525955186655,380
773,624,1025.9737548828125,787.6418600975064,1.3984996699814625,301.28786738878347,381
773,624,1040.1160888671875,753.1952416558939,3.002010160408715,296.7194220104711,382
773,624,1046.32861328125,718.1572399528592,4.447898752550342,289.0918827532026,383
773,624,1047.2542724609375,685.9348824578832,5.687851804720893,281.16069360447585,384
773,624,1048.8455810546875,651.3240644632915,7.072087974893836,277.1955791245457,385
773,624,1049.9090576171875,613.1912772969454,278.6252779396279,277.11992832871186,386
773,624,1046.71044921875,577.1477441066785,280.04002299295576,277.69145448469095,387
773,624,1037.969482421875,541.0736304909583,281.37984341041573,277.6429530437725,388
773,624,1029.675048828125,503.9273327706514,282.83469072758254,283.3717101379216,389
773,624,1014.548095703125,471.79276308552335,283.9722894557814,285.5039850981868,390
773,624,997.453125,443.4532916242963,284.9427705542868,288.0561043053367,391
773,624,980.8531494140625,418.8861089975802,285.78647644458556,292.0182186157178,392
773,624,962.79248046875,397.2304261721682,286.4918715212021,295.7120647801461,393
773,624,939.401123046875,378.5947350664824,286.9617339275495,296.5013959635792,394
773,624,913.7357177734375,360.91777676197887,287.358417430497,298.36018239883254,395
773,624,889.1617431640625,345.69429895018897,287.6665908599638,301.5752208185222,396
773,624,861.3673095703125,334.7057017895653,287.6771364313857,302.48962358693126,397
773,624,834.393798828125,330.12941348462,287.32569451416464,300.21512312580415,398
773,624,804.6641845703125,330.29312430954747,286.5951740526109,295.4087835734573,399
773,624,776.3111572265625,334.5048740878431,285.6012757970523,289.51406129767616,400
773,624,752.143310546875,343.34925296191966,194.37557758276483,281.4246671988379,401
773,624,724.767822265625,358.40471346133734,192.5991707449098,269.9392509446425,402
773,624,696.5341796875,381.7627782006854,190.18534620794412,254.0194742556442,403
773,624,668.0336303710938,413.24393760807277,187.17118081193536,235.44862834177246,404
773,624,638.388671875,441.27245442615356,184.25867871424853,226.95718885071375,405
773,624,614.2400512695312,473.62462023062824,181.27712514083382,218.67207448982563,406
773,624,592.772216796875,504.8151901771922,181.50628407776344,216.0719156457208,407
773,624,572.1968383789062,546.8613226298928,184.7910305794562,215.10993762129306,408
773,624,555.2882690429688,592.4039532622211,187.94025336655233,219.99251797677726,409
773,624,539.8353881835938,639.7925786875476,100.93144379849029,233.69882700839085,410
773,624,527.1790161132812,687.5527159122408,103.60890736476492,253.90333558040632,411
773,624,520.6443481445312,735.1868118327153,105.78263745949147,275.76417850932376,412
773,624,516.9938354492188,776.2372247932044,107.4233576348172,297.8511858306734,413
773,624,519.9763793945312,815.2296868674534,108.55711346220215,317.1588651192403,414
773,624,525.8811645507812,856.1574812060244,109.52832058399093,339.0646176080654,415
773,624,537.9111938476562,896.0849803245425,110.11199897993312,359.57889717882625,416
773,624,551.9955444335938,930.5531988753986,110.41196172653252,377.912467538375,417
773,624,568.9235229492188,955.5759348483904,110.31958697656653,389.34535961796445,418
773,624,589.1137084960938,973.7673669580512,109.91471899175671,395.1599412792592,419
773,624,611.5357055664062,990.2811164482891,109.39110266328152,400.2906127347273,420
773,624,633.3634033203125,1004.2001815774926,108.84777163417047,405.03155087455104,421
773,624,661.404052734375,1014.4736883236026,107.98493665438303,406.1075679166175,422
773,624,692.3594360351562,1027.7343307410815,107.12080409962546,411.7090117735062,423
773,624,719.2399291992188,1026.0450919746709,106.05819377485264,405.62347219240974,424
773,624,749.9965209960938,1024.4419663114156,104.88003617136508,401.102142140423,425
773,624,786.6519165039062,1022.7021742609855,13.520875983783768,398.93583266568936,426
773,624,823.0780639648438,1019.3290657542966,12.168138817519164,398.48824665306245,427
773,624,855.6767578125,1003.9484793071489,10.64665328792049,388.8396754578958,428
773,624,895.297119140625,984.1447321288133,8.79453898587301,380.3430207460509,429
773,624,929.0439453125,964.0976778940183,7.148764649512308,374.18731055127176,430
773,624,951.4166259765625,933.6736017160957,5.5487186374205075,357.39366533932815,431
773,624,976.6229248046875,900.6854731283712,3.771626004441975,343.53623760279794,432
773,624,999.00341796875,867.9518593027711,2.0726771417813827,332.55083008592317,433
773,624,1015.569091796875,829.2200411131228,0.3198921425252464,317.7342121485072,434
773,624,1026.8016357421875,789.8728947660343,1.3425271854765373,303.1980994720678,435
773,624,1028.2589111328125,748.6251607353506,2.8554760838152875,284.0572871816899,436
773,624,1028.219970703125,705.3640466399988,4.461695037405644,267.87560831725585,437
773,624,1025.13232421875,658.6439984638394,6.191406944950488,254.50130755167325,438
773,624,1022.80322265625,611.4234102246062,278.0413751866255,250.11961270525458,439
773,624,1019.5384521484375,564.820098660944,279.9257404848487,253.5418488341674,440
773,624,1013.5977783203125,514.7863480486731,281.98689455253606,264.22511747601857,441
773,624,1000.4150390625,467.85630294510963,283.84829740672325,275.85948256633804,442
773,624,984.114990234375,430.79685282275136,285.27058798918733,286.17651053301677,443
773,624,964.006103515625,393.53288159456554,286.70542615370726,299.32995881856897,444
773,624,933.5748291015625,359.3240289736921,287.86077401355755,309.57655818830176,445
773,624,903.0626220703125,333.6614812781355,288.63386647121564,318.13949945489543,446
773,624,866.3721923828125,312.62911492904414,289.0701095365447,325.0695223798185,447
773,624,825.728271484375,297.71996001198755,289.0850208672767,330.5131390857388,448
773,624,782.8412475585938,294.5611556940064,288.29210458586954,329.58580414086134,449
773,624,734.6812133789062,301.91576070985957,196.5719000450299,324.3556483356215,450
773,624,688.0133056640625,312.29793441381474,194.49811413596112,323.0803551824911,451
773,624,641.0700073242188,337.61718979055934,191.1386419133317,315.3103819269011,452
773,624,597.7574462890625,375.70093566534274,186.7619377606798,303.9117930923331,453
773,624,559.664794921875,420.59728417152337,181.98654922746823,294.7618946406161,454
773,624,527.4829711914062,474.2521621922035,183.04623044415257,287.5813386906563,455
773,624,505.4879150390625,530.2380482522325,187.45689042478497,283.4678450824688,456
773,624,492.41937255859375,593.0592478400446,191.38500800463274,282.2814528792797,457
773,624,489.09356689453125,659.1240421172756,104.51125345934003,286.0709022136403,458
773,624,491.8345947265625,732.5463438778295,107.21041538702751,301.3906002048179,459
773,624,506.4708251953125,804.3200296069717,108.88985077143221,321.7966968437166,460
773,624,524.8471069335938,867.725828307492,109.92018941001398,347.82486645063244,461
773,624,551.2166137695312,928.656046643122,110.39615320831993,376.8330892637606,462
773,624,586.90283203125,964.075658754359,109.75607838717269,387.664300140212,463
773,624,626.1940307617188,992.0457277326766,108.82725681905262,396.2444325239999,464
773,624,660.1954956054688,1018.3085050579019,108.13161246308317,410.126874726216,465
773,624,698.0261840820312,1026.7567217501637,106.87871116596429,409.67554233593233,466
773,624,748.1943969726562,1012.0248568174484,104.61230884099312,388.8169330800184,467
773,624,808.2507934570312,994.8611972649427,11.996693315427178,372.53274497168303,468
773,624,869.9002685546875,996.1603184219651,9.958793582034371,384.5685435054576,469
773,624,933.94677734375,997.0550561452128,7.9598404243387,406.29292395123804,470
773,624,1010.4625244140625,991.7986038262067,5.553924797470617,437.79477324153396,471
773,624,1091.3177490234375,983.6600069763699,3.1179275399689685,480.29315002568023,472
773,624,1175.470458984375,955.9772728366876,0.20848157301140482,521.7196373869571,473
773,624,1107.2406005859375,954.2081981082117,1.8424019525714748,469.84490332227745,474
773,624,988.0360107421875,888.6405720310747,3.056232755585207,340.9913756693102,475
773,624,989.6368408203125,866.5792535406106,2.295121803627013,325.2325553337569,476
773,624,987.828857421875,856.6935847620406,2.021418811470333,316.69818813911337,477
773,624,1010.68017578125,808.0216394397065,0.2702702793315734,300.5924645454095,478
773,624,1012.3184814453125,793.8776968111811,0.8078553512480927,293.48214159495626,479
773,624,1017.1317138671875,777.09852390452,1.5318330558655147,288.16566717336957,480
773,624,1018.286376953125,759.6340158625754,2.189349436518242,280.28912390208774,481
773,624,1014.1512451171875,744.8385770208408,2.6167676173003884,269.73298781942026,482
773,624,1052.1226806640625,620.9031608653563,278.36531725237535,279.13985970068495,483
773,624,1049.232421875,615.5431827643697,278.5135490823042,276.3618436989536,484
773,624,1050.7034912109375,621.0863148733606,278.32405333812994,277.71877608789873,485
